DEPT[M],CALIPER[,DEN(CDL),RES(16N),RES(64N),RES[OHM],SANG[DEG,SP[MM],GAM(NAT)
120.22,17.3685,2.3365,30.4247,30.0955,83.3653,0.884704,23.0203,134.354
120.24,17.384,2.37826,30.4247,30.0955,83.3653,0.805732,23.0203,133.822
120.26,17.384,2.36163,30.2873,31.3944,83.3653,0.805672,23.0203,134.882
120.28,17.4039,2.3998,30.2871,31.3959,83.6568,0.805672,23.0203,132.761
120.3,17.4039,2.43077,29.5086,31.6743,83.657,0.805672,23.0203,131.699
120.32,17.4146,2.4464,29.5077,31.6746,83.8319,0.805672,23.0203,129.044
120.34,17.4146,2.4391,29.3703,29.9575,83.832,0.805672,23.0203,126.389
120.36,17.4349,2.38512,29.3702,29.9562,83.2491,0.805672,23.0203,120.55
120.38,17.4349,2.37662,29.2786,30.049,83.2486,0.805672,23.0203,118.423
120.4,17.45,2.39199,29.2785,30.0491,82.7242,0.805672,23.0203,120.013
120.42,17.4501,2.37245,28.9578,30.3275,82.7236,0.805672,23.3495,121.076
120.44,17.4652,2.39534,28.9575,30.3277,82.7236,0.805672,23.3498,120.016
120.46,17.4652,2.36928,28.9575,30.3277,82.1407,0.844498,23.3498,121.607
120.48,17.4844,2.49534,29.0491,28.3793,82.1402,0.844528,23.3498,122.138
120.5,17.4844,2.53568,29.0492,28.3771,81.8488,0.791614,23.3498,120.547
120.52,17.4977,2.47102,29.5532,28.7483,81.8485,0.791574,23.3498,117.892
120.54,17.4977,2.46807,29.5536,28.7486,81.7902,0.791574,23.3498,113.115
120.56,17.5098,2.39684,29.0038,26.4746,81.7902,0.791574,23.3498,108.335
120.58,17.5098,2.34831,29.0034,26.4729,82.0816,0.791574,23.3498,107.801
120.6,17.5253,2.3185,29.0034,25.5447,82.0819,0.791574,23.3498,110.985
120.62,17.5253,2.35183,29.0034,25.544,82.1402,0.791574,23.3498,111.517
120.64,17.5438,2.40893,29.6448,25.6832,82.1402,0.791574,23.3498,112.049
120.66,17.5438,2.40801,29.6453,25.6833,82.1402,0.791574,23.3498,113.641
120.68,17.5596,2.40044,29.6453,25.6833,82.0819,0.791574,23.3498,113.642
120.7,17.5597,2.41005,29.8743,29.9065,82.0819,0.791574,23.0412,116.295
120.72,17.5733,2.47915,29.8745,29.9097,82.1402,0.774847,23.0409,117.889
120.74,17.5733,2.45305,29.4622,30.1882,82.1402,0.774828,23.0409,116.299
120.76,17.5962,2.36229,29.4619,30.1884,81.6158,0.774828,23.0409,114.706
120.78,17.5962,2.37109,29.187,30.9309,81.6152,0.758849,23.0409,116.296
120.8,17.6142,2.39011,29.1868,30.9315,81.4404,0.758837,23.0409,115.767
120.82,17.6143,2.40689,29.4158,31.8596,81.4402,0.758837,23.0409,111.521
120.84,17.6345,2.36503,29.416,31.8604,81.4402,0.758837,23.0409,109.926
120.86,17.6346,2.35844,29.416,30.7466,81.4402,0.758837,23.0409,110.456
120.88,17.6504,2.33052,29.6451,30.7457,81.4402,0.758837,23.0409,110.456
120.9,17.6504,2.3254,29.6453,30.7457,81.9063,0.758837,23.0409,111.517
120.92,17.6784,2.37232,29.7369,26.569,81.9069,0.758837,23.0409,112.579
120.94,17.6785,2.4318,29.737,26.5658,82.373,0.758837,23.0409,114.702
120.96,17.7006,2.47507,29.233,28.2365,82.3736,0.758837,22.0122,118.949
120.98,17.7006,2.42412,29.2326,28.2378,83.1897,0.758837,22.0114,123.198
121,17.7216,2.35929,29.0494,28.3306,83.1903,0.711675,22.0114,123.201
121.02,17.7216,2.37398,29.0492,28.3306,83.8315,0.711639,22.0114,123.201
121.04,17.7397,2.34276,28.9576,28.5627,83.832,0.76014,22.0114,125.854
121.06,17.7397,2.3704,28.9575,28.5629,83.832,0.760177,22.0114,127.448
121.08,17.7471,2.29626,28.9575,28.5629,84.2982,0.760177,22.0114,127.98
121.1,17.7471,2.26469,28.362,27.4027,84.2987,0.760177,22.0114,126.388
121.12,17.7504,2.39179,28.3615,27.4018,85.1145,0.760177,22.0114,122.144
121.14,17.7504,2.41567,28.499,26.7985,85.1155,0.760177,22.0114,120.547
121.16,17.7896,2.30273,28.4991,26.798,85.6401,0.760177,22.0114,122.138
121.18,17.7896,2.28198,28.0867,27.8654,85.6405,0.760177,22.0114,122.669
121.2,17.802,2.32258,28.0864,27.8662,85.1742,0.760177,22.0114,123.2
121.22,17.802,2.38132,28.0406,27.3559,85.1738,0.760177,23.6568,125.853
121.24,17.82,2.35683,28.0406,27.3553,84.1828,0.760177,23.6586,127.979
121.26,17.8201,2.32457,28.4069,30.649,84.1821,0.716809,23.6586,127.45
121.28,17.8441,2.30151,28.4074,30.6528,84.1821,0.716759,23.6586,125.857
121.3,17.8441,2.27251,28.4074,30.6528,83.7742,0.818225,23.6586,124.795
121.32,17.8665,2.33976,29.9192,28.9821,83.7737,0.818342,23.6586,122.671
121.34,17.8665,2.30008,29.9204,28.9809,82.7244,0.818342,23.6586,120.547
121.36,17.8862,2.36856,30.5617,29.1201,82.7236,0.818342,23.6586,120.546
121.38,17.8862,2.39647,30.5622,29.1202,81.3829,0.818342,23.6586,118.423
121.4,17.9002,2.31018,31.1576,27.914,81.3818,0.818342,23.6586,116.3
121.42,17.9003,2.35752,31.1582,27.9126,80.624,0.818342,23.6586,115.236
121.44,17.9183,2.28798,31.7078,27.3096,80.6234,0.818342,23.6586,114.174
121.46,17.9183,2.24788,31.7084,27.3089,81.4978,0.818342,23.6586,110.459
121.48,17.945,2.37996,31.5252,27.3089,81.4985,0.818342,24.8108,107.803
121.5,17.945,2.36961,31.525,28.6547,81.4985,0.818342,24.8117,106.739
121.52,17.9544,2.28926,31.525,28.6557,82.9558,0.82257,24.8117,107.8
121.54,17.9544,2.29879,30.2881,29.7695,82.957,0.822573,24.8117,105.148
121.56,17.9768,2.40639,30.2871,29.7704,84.356,0.794846,24.8117,99.8392
121.58,17.9768,2.42251,30.4245,27.2653,84.3571,0.794824,24.8117,98.2439
121.6,17.9891,2.30396,30.4247,27.2624,85.9893,0.794824,24.8117,97.7114
121.62,17.9891,2.29583,29.9667,24.7573,85.9905,0.794824,24.8117,97.1806
121.64,18.0055,2.34375,29.9662,24.7545,88.4389,0.794824,24.8117,95.5881
121.66,18.0055,2.34061,29.4623,25.0329,88.4408,0.794824,24.8117,94.5256
121.68,18.0276,2.35442,29.4619,25.0331,91.3554,0.794824,24.8117,93.4635
121.7,18.0276,2.3447,29.4619,25.0331,91.3577,0.794824,24.8117,93.4627
121.72,18.0429,2.25787,28.9581,27.5846,91.3577,0.794824,24.8117,91.8714
121.74,18.043,2.26001,28.9575,27.5875,93.5145,0.794824,24.8117,91.3389
121.76,18.0603,2.23268,28.5454,26.4742,93.5162,0.794824,22.4671,91.3385
121.78,18.0603,2.23962,28.5449,26.4729,93.9825,0.846636,22.4644,89.216
121.8,18.0777,2.34763,28.7281,25.8698,93.9829,0.846675,22.4644,87.0927
121.82,18.0777,2.35232,28.7283,25.8691,93.0502,0.846675,22.4644,87.0902
121.84,18.0874,2.34204,28.7283,27.5862,93.0495,0.789291,22.4644,86.029
121.86,18.0874,2.31998,28.7283,27.5875,91.5921,0.789247,22.4644,83.375
121.88,18.0998,2.34385,29.7362,27.5875,91.591,0.789247,22.4644,83.373
121.9,18.0998,2.3476,29.737,27.5875,91.591,0.789247,22.4644,86.0251
121.92,18.1198,2.26629,29.737,27.5875,89.8422,0.789247,22.4644,87.0894
121.94,18.1198,2.28715,29.7828,25.5927,89.8409,0.789247,22.4644,86.0294
121.96,18.1322,2.30765,29.7828,25.5905,88.0921,0.789247,22.4644,88.6813
121.98,18.1322,2.26328,30.1035,25.7761,88.0907,0.789247,22.4644,91.3365
122,18.1472,2.36484,30.1037,25.7762,86.2836,0.789247,22.4644,90.2773
122.02,18.1472,2.41927,30.1496,26.4724,86.2822,0.789247,21.5797,89.2152
122.04,18.1642,2.35641,30.1496,26.4729,84.4751,0.789247,21.579,89.2144
122.06,18.1643,2.33577,30.0122,28.4684,84.4737,0.866808,21.579,90.2757
122.08,18.1833,2.4211,30.012,28.47,84.1824,0.866867,21.579,91.8678
122.1,18.1833,2.44996,30.012,26.3816,84.1821,0.803536,21.579,93.4615
122.12,18.2033,2.2768,30.47,26.38,84.1821,0.803488,21.579,97.7061
122.14,18.2034,2.27929,30.4705,26.38,83.5408,0.803488,21.579,103.548
122.16,18.2201,2.481,30.6996,25.9159,83.5403,0.803488,21.579,107.267
122.18,18.2201,2.47818,30.6998,25.9156,83.2489,0.803488,21.579,110.453
122.2,18.2321,2.3533,29.9668,25.3587,83.2486,0.803488,21.579,113.109
122.22,18.2321,2.32578,29.9662,25.3582,82.6077,0.803488,21.579,115.763
122.24,18.2478,2.36032,29.0958,24.987,82.6069,0.803488,21.579,116.297
122.26,18.2478,2.37048,29.0951,24.9867,82.3738,0.803488,21.579,115.236
122.28,18.2605,2.40498,28.8202,26.8894,82.3736,0.803488,23.4102,115.766
122.3,18.2605,2.37471,28.82,26.8909,82.3736,0.803488,23.4116,117.358
122.32,18.2752,2.31341,28.82,24.9417,82.257,0.910367,23.4116,116.298
122.34,18.2752,2.29235,29.0949,24.9403,82.2569,0.910448,23.4116,114.175
122.36,18.2772,2.26895,29.0951,24.9403,82.7815,0.897759,23.4116,114.173
122.38,18.2772,2.30791,28.4537,26.054,82.7819,0.897749,23.4116,113.643
122.4,18.2866,2.37088,28.4532,26.0549,83.2481,0.897749,23.4116,113.112
122.42,18.2866,2.36337,27.9035,28.8858,83.2486,0.897749,23.4116,114.172
122.44,18.3173,2.31439,27.903,28.888,84.4141,0.897749,23.4116,115.234
122.46,18.3173,2.3102,27.8114,26.614,84.4154,0.897749,23.4116,115.235
122.48,18.3293,2.35926,27.8113,26.6122,85.3481,0.897749,23.4116,117.358
122.5,18.3293,2.35742,27.399,26.9371,85.3488,0.897749,23.4116,118.951
122.52,18.3384,2.48096,27.3987,26.9373,85.3488,0.897749,23.4116,117.891
122.54,18.3384,2.47167,27.3987,26.9373,86.1649,0.897749,22.3828,114.176
122.56,18.3504,2.46747,26.345,27.123,86.1656,0.897749,22.382,109.928
122.58,18.3504,2.49234,26.3442,27.1231,85.9325,0.929358,22.382,107.803
122.6,18.3658,2.47956,26.1151,26.0557,85.9322,0.929394,22.382,105.148
122.62,18.3658,2.4332,26.115,26.0549,85.5243,0.929394,22.382,103.024
122.64,18.3761,2.42481,25.9317,26.7046,85.5238,0.902778,22.382,106.736
122.66,18.3761,2.45857,25.9316,26.7051,84.9992,0.902758,22.382,110.453
122.68,18.3848,2.30471,26.3439,25.7769,84.9988,0.902758,22.382,115.762
122.7,18.3848,2.28062,26.3442,25.7762,84.4159,0.902758,22.382,117.889
122.72,18.3952,2.32829,25.7489,27.3535,84.4154,0.902758,22.382,118.951
122.74,18.3952,2.35996,25.7482,27.3553,84.4154,0.902758,22.382,117.891
122.76,18.4105,2.34574,25.7482,27.3553,83.5996,0.902758,22.382,117.89
122.78,18.4106,2.36931,25.7482,27.2161,83.5987,0.902758,22.382,118.421
122.8,18.4186,2.36244,25.7482,27.216,82.6081,0.902758,22.382,119.482
122.82,18.4186,2.31728,25.4733,29.1187,82.6069,0.902758,21.1064,124.259
122.84,18.4286,2.39474,25.4731,29.1202,80.9164,0.902758,21.1054,127.447
122.86,18.4286,2.40573,25.3357,31.3014,80.9151,0.87665,21.1054,130.633
122.88,18.4356,2.3177,25.3356,31.303,79.108,0.87663,21.1054,129.043
122.9,18.4453,2.35675,25.7935,30.468,79.1066,0.863129,21.1054,125.329
122.92,18.4453,2.38865,25.794,30.467,77.9408,0.863114,21.1054,121.08
122.94,18.4577,2.35275,25.0613,30.467,77.9399,0.863114,21.1054,119.485
122.96,18.4577,2.33163,25.0605,30.0494,77.9399,0.863114,21.1054,124.259
122.98,18.466,2.34699,25.0605,30.0491,77.9399,0.863114,21.1054,129.569
123,18.466,2.35731,25.1521,27.543,77.9399,0.863114,21.1054,132.226
123.02,18.4714,2.36653,25.1522,27.5411,77.765,0.863114,21.1054,135.412
123.04,18.4714,2.40051,25.6561,27.3091,77.7649,0.863114,21.1054,139.66
123.06,18.4751,2.44617,25.6565,27.3089,77.4734,0.863114,21.1054,138.071
123.08,18.4751,2.46192,24.878,26.6594,77.4732,0.863114,20.7146,136.479
123.1,18.4791,2.3935,24.8771,26.6587,77.8229,0.863114,20.7142,137.007
123.12,18.4791,2.39344,24.7855,28.1896,77.8232,0.871361,20.7142,140.721
123.14,18.4887,2.39371,24.7854,28.1913,77.2402,0.871371,20.7142,140.194
123.16,18.4888,2.39371,24.7854,28.1913,77.2398,0.924386,20.7142,141.786
123.18,18.4951,2.37642,24.6479,28.2377,77.2398,0.924427,20.7142,145.502
123.2,18.4951,2.37641,24.6478,28.2378,76.0739,0.924427,20.7142,148.688
123.22,18.4978,2.46287,24.4647,27.913,76.073,0.924427,20.7142,150.282
123.24,18.4978,2.46297,24.4644,27.9126,75.0238,0.924427,20.7142,148.161
123.26,18.5025,2.42511,24.556,25.7323,75.023,0.924427,20.7142,146.038
123.28,18.5025,2.40931,24.5561,25.7298,74.2651,0.924427,20.7142,147.097
123.3,18.5065,2.3504,24.373,24.6628,74.2646,0.924427,20.7142,152.932
123.32,18.5065,2.29939,24.3728,24.6616,74.2063,0.924427,20.7142,155.062
123.34,18.5108,2.39064,25.0599,27.1212,74.2062,0.924427,22.6276,157.716
123.36,18.5108,2.41081,25.0605,27.1231,74.2062,0.924427,22.6291,162.494
123.38,18.5118,2.31526,25.0605,27.1231,74.1479,0.910459,22.6291,160.906
123.4,18.5118,2.31382,24.9231,27.587,74.1479,0.910448,22.6291,158.783
123.42,18.5121,2.3206,24.9229,27.5875,74.3811,0.923456,22.6291,159.311
123.44,18.5121,2.32657,25.4267,28.0051,74.3812,0.923466,22.6291,158.781
123.46,18.5148,2.30622,25.4273,28.0055,74.7893,0.923466,22.6291,157.189
123.48,18.5148,2.31078,25.9312,26.7061,74.7896,0.923466,22.6291,155.595
123.5,18.5175,2.3633,25.9316,26.7051,75.0228,0.923466,22.6291,157.186
123.52,18.5175,2.40044,25.84,25.6377,75.023,0.923466,22.6291,156.657
123.54,18.5205,2.38518,25.8399,25.6369,75.7808,0.923466,22.6291,156.656
123.56,18.5205,2.36605,25.8399,26.8435,75.7814,0.923466,22.6291,160.901
123.58,18.5235,2.32824,25.7483,26.8444,75.7814,0.923466,22.6291,165.148
123.6,18.5235,2.31821,25.7482,26.8444,76.6558,0.923466,22.6291,167.275
123.62,18.5188,2.33867,25.2444,24.2002,76.6564,0.923466,18.6597,163.034
123.64,18.5188,2.34242,25.2439,24.1972,77.7057,0.914352,18.6551,160.376
123.66,18.447,2.46891,25.2439,25.2181,77.7065,0.914345,18.6551,158.782
123.68,18.447,2.46355,25.2439,25.2189,78.2312,0.914345,18.6551,157.189
123.7,18.4477,2.60045,24.969,23.3626,78.2316,0.967203,18.6551,152.412
123.72,18.4477,2.58014,24.9688,23.3612,79.5718,0.967243,18.6551,146.043
123.74,18.4487,2.47417,25.3353,24.1965,79.5733,0.967243,18.6551,143.382
123.76,18.4487,2.46032,25.3356,24.1972,79.5733,0.967243,18.6551,139.667
123.78,18.447,2.51343,25.3356,25.7286,81.5553,0.967243,18.6551,133.826
123.8,18.447,2.51554,25.3356,25.7298,81.5568,0.967243,18.6551,132.23
123.82,18.4477,2.49669,25.3356,25.7298,83.2474,0.967243,18.6551,131.167
123.84,18.4477,2.47292,25.3356,25.5442,83.2486,0.967243,18.6551,129.574
123.86,18.447,2.55257,25.3356,25.544,85.0558,0.967243,18.6551,129.043
123.88,18.447,2.51929,24.5567,26.797,85.0571,0.967243,17.2766,127.45
123.9,18.4473,2.40333,24.5561,26.798,86.3391,0.967243,17.2755,125.858
123.92,18.4473,2.40271,24.0522,26.1483,86.3406,1.00651,17.2755,121.08
123.94,18.4466,2.50007,24.0518,26.1478,87.6226,1.00654,17.2755,115.242
123.96,18.4466,2.53579,24.6474,27.1688,87.624,0.986746,17.2755,108.868
123.98,18.446,2.51232,24.6478,27.1695,87.624,0.986731,17.2755,101.965
124,18.446,2.50724,24.6478,27.1695,88.207,0.986731,17.2755,95.0611
124.02,18.4473,2.58602,24.7853,31.1607,88.2074,0.986731,17.2755,90.8108
124.04,18.4473,2.56113,24.7854,31.1637,88.732,0.986731,17.2755,92.93
124.06,18.4466,2.34104,25.0603,27.8223,88.7324,0.986731,17.2755,92.401
124.08,18.4466,2.36002,25.0605,27.8198,88.5576,0.986731,17.2755,90.8093
124.1,18.445,2.44923,24.923,25.4993,88.5574,0.986731,17.2755,89.2156
124.12,18.445,2.46762,24.9229,25.4976,86.751,0.986731,17.2755,89.2144
124.14,18.443,2.35891,25.1062,25.4048,86.7489,0.986731,20.5675,90.8063
124.16,18.443,2.33675,25.1063,25.4047,83.8925,0.986731,20.57,93.9913
124.18,18.442,2.32933,25.7019,25.1726,83.8904,1.04653,20.57,98.2388
124.2,18.442,2.3466,25.7023,25.1725,83.8904,1.04658,20.57,98.7727
124.22,18.4416,2.31687,25.7023,25.1725,81.443,0.965613,20.57,95.0601
124.24,18.4416,2.34982,25.29,26.3791,81.4402,0.96552,20.57,93.9945
124.26,18.4353,2.37248,25.2897,26.38,79.2258,0.96552,20.57,93.4633
124.28,18.4353,2.38534,25.9311,26.3336,79.2233,0.96552,20.57,92.9321
124.3,18.4333,2.41973,25.9316,26.3336,77.8248,0.96552,20.57,93.4621
124.32,18.4333,2.41249,25.84,24.2916,77.8232,0.96552,20.57,93.9933
124.34,18.4333,2.43163,25.8399,24.29,77.3568,0.96552,20.57,93.4631
124.36,18.4333,2.42921,26.3438,24.4293,77.3565,0.96552,20.57,93.9933
124.38,18.434,2.43334,26.3442,24.4294,77.7063,0.96552,20.57,91.8712
124.4,18.434,2.40535,26.848,24.4294,77.7065,0.96552,21.9069,90.2783
124.42,18.4299,2.44303,26.8485,25.5432,77.7065,0.96552,21.9084,93.4603
124.44,18.4299,2.46271,26.8485,25.544,77.6482,1.07185,21.9084,93.9931
124.46,18.4279,2.36738,26.986,25.1263,77.6482,1.07197,21.9084,92.9325
124.48,18.4279,2.38291,26.9861,25.126,77.8231,0.975305,21.9084,94.5236
124.5,18.4263,2.3219,27.3526,24.6619,77.8232,0.975232,21.9084,96.1167
124.52,18.4263,2.31494,27.3529,24.6616,77.7649,0.975232,21.9084,100.363
124.54,18.4226,2.32852,27.2612,24.2439,77.7649,0.975232,21.9084,103.019
124.56,18.4226,2.32715,27.2612,24.2436,77.8814,0.975232,21.9084,103.021
124.58,18.4182,2.42375,27.6733,26.6095,77.8815,0.975232,21.9084,101.43
124.6,18.4182,2.39209,27.6738,26.6122,77.9398,0.975232,21.9084,99.8364
124.62,18.4132,2.44588,27.6738,26.6122,77.9399,0.975232,21.9084,101.957
124.64,18.4132,2.47856,28.8649,27.4476,77.9399,0.975232,21.9084,103.021
124.66,18.4062,2.39715,28.8658,27.4482,78.2896,0.975232,21.9084,101.429
124.68,18.4062,2.40815,28.1328,27.6338,78.2899,0.975232,19.4394,98.7751
124.7,18.3992,2.51149,28.1323,27.634,79.106,0.96568,19.4376,96.1199
124.72,18.3992,2.47556,27.8117,25.9175,79.1066,0.965673,19.4376,93.4657
124.74,18.3908,2.3626,27.8113,25.9156,79.573,0.965673,19.4376,89.7483
124.76,18.3908,2.37381,28.0403,28.0959,79.5733,0.997817,19.4376,87.0933
124.78,18.3848,2.44489,28.0406,28.0984,79.6316,0.997854,19.4376,91.3353
124.8,18.3848,2.41463,28.2696,27.2634,79.6317,0.997854,19.4376,98.2342
124.82,18.3825,2.4021,28.2698,27.2624,79.6317,0.997854,19.4376,102.487
124.84,18.3825,2.43561,28.2698,27.2624,79.0487,0.997854,19.4376,101.96
124.86,18.3798,2.30527,28.8654,25.5453,79.0483,0.997854,19.4376,103.021
124.88,18.3798,2.33266,28.8658,25.544,77.8824,0.997854,19.4376,105.675
124.9,18.3735,2.40547,29.0948,27.3996,77.8815,0.997854,19.4376,105.146
124.92,18.3735,2.39704,29.0951,27.4018,77.3569,0.997854,19.4376,104.615
124.94,18.3681,2.37796,28.9577,28.979,77.3565,0.997854,16.7844,101.432
124.96,18.3681,2.35257,28.9575,28.9809,77.7645,0.997854,16.7814,96.122
124.98,18.3618,2.39403,29.0492,27.8206,77.7649,0.844045,16.7814,93.4647
125,18.3618,2.45019,29.0492,27.8198,79.2805,0.843927,16.7814,91.3402
125.02,18.3544,2.50856,29.0492,24.8496,79.2816,1.00421,16.7814,89.216
125.04,18.3544,2.49914,29.2325,24.8474,79.2816,1.00434,16.7814,90.2757
125.06,18.3454,2.50775,29.2326,24.8474,81.5551,1.00434,16.7814,92.399
125.08,18.3454,2.42684,28.8663,23.4093,81.5568,1.00434,16.7814,91.8702
125.1,18.3397,2.47824,28.8658,23.4076,85.3459,1.00434,16.7814,92.4002
125.12,18.3397,2.53436,28.1331,23.5468,85.3488,1.00434,16.7814,93.4615
125.14,18.334,2.48579,28.1323,23.5469,90.3038,1.00434,16.7814,94.524
125.16,18.334,2.4353,27.4909,24.8464,90.3076,1.00434,16.7814,96.6473
125.18,18.3277,2.43524,27.4904,24.8474,95.3791,1.00434,16.7814,98.7715
125.2,18.3277,2.41208,27.9944,25.033,95.383,1.00434,18.8594,93.9974
125.22,18.321,2.53356,27.9947,25.0331,95.383,1.00434,18.861,87.0981
125.24,18.317,2.57552,27.9947,25.0331,97.7148,0.879502,18.861,82.8452
125.26,18.317,2.57555,28.1321,24.3373,97.7165,0.879407,18.861,82.8419
125.28,18.317,2.52175,28.1323,24.3365,97.8914,1.03302,18.861,81.25
125.3,18.307,2.38031,28.6818,25.1715,97.8915,1.03314,18.861,79.1271
125.32,18.2946,2.39816,28.6825,25.1725,96.201,1.03314,18.861,80.1859
125.34,18.2946,2.37344,29.278,23.8266,96.1997,1.03314,18.861,81.248
125.36,18.2882,2.37193,29.2785,23.8256,93.2268,1.03314,18.861,79.6569
125.38,18.2882,2.34197,31.111,23.0831,93.2245,1.03314,18.861,80.1863
125.4,18.2836,2.38096,31.1124,23.0825,90.3109,1.03314,18.861,81.2476
125.42,18.2836,2.56743,31.8912,22.9897,90.3076,1.03314,18.861,81.7795
125.44,18.2792,2.47746,31.8918,22.9896,90.3076,1.03314,18.861,86.0233
125.46,18.2792,2.47736,31.8918,22.9896,87.218,1.03314,19.3548,87.0894
125.48,18.2769,2.49348,32.1209,25.6813,87.2156,1.03314,19.3552,86.5596
125.5,18.2769,2.54061,32.1211,25.6833,85.7583,0.980972,19.3552,88.6817
125.52,18.2769,2.49328,33.0373,26.1938,85.7572,0.980932,19.3552,89.7446
125.54,18.2739,2.49323,33.038,26.1942,87.1562,0.980932,19.3552,90.2761
125.56,18.2689,2.47154,33.4503,23.1777,87.1573,1.00876,19.3552,90.8071
125.58,18.2689,2.47152,33.4506,23.1754,89.7213,1.00878,19.3552,90.2771
125.6,18.2669,2.45176,33.0841,24.7533,89.7242,1.00878,19.3552,89.7458
125.62,18.2669,2.43241,33.0839,24.7545,90.9479,1.00878,19.3552,89.7454
125.64,18.2618,2.38275,32.0302,24.7545,90.9493,1.00878,19.3552,91.868
125.66,18.2618,2.38271,32.0294,23.455,90.9493,1.00878,19.3552,92.4002
125.68,18.2585,2.42684,32.0294,23.4541,91.2408,1.00878,19.3552,88.6862
125.7,18.2585,2.45503,31.5254,22.5723,91.241,1.00878,19.3552,84.9689
125.72,18.2582,2.45505,31.525,22.5716,91.0662,1.00878,19.3552,81.7835
125.74,18.2582,2.41532,31.3418,23.407,91.066,1.00878,20.137,82.3105
125.76,18.2555,2.36207,31.3416,23.4076,89.784,1.00878,20.1376,82.8413
125.78,18.2555,2.35019,31.7081,25.1711,89.7825,0.989886,20.1376,86.0257
125.8,18.2542,2.40724,31.7084,25.1725,88.3257,0.989871,20.1376,88.1499
125.82,18.2542,2.41662,31.8,22.8056,88.3241,1.01853,20.1376,89.7442
125.84,18.2522,2.37055,31.8001,22.8038,87.5663,1.01855,20.1376,89.7454
125.86,18.2522,2.38694,31.8001,22.8038,87.5657,1.01855,20.1376,86.031
125.88,18.2505,2.40596,31.5252,24.5674,87.5657,1.01855,20.1376,81.7831
125.9,18.2505,2.40597,31.525,24.5687,87.857,1.01855,20.1376,79.1277
125.92,18.2522,2.42754,31.8457,25.6825,87.8574,1.01855,20.1376,77.0021
125.94,18.2522,2.40456,31.846,25.6833,88.5566,1.01855,20.1376,75.9397
125.96,18.2501,2.36301,31.2962,25.6833,88.5574,1.01855,20.1376,74.8772
125.98,18.2501,2.38029,31.2958,25.6833,89.1987,1.01855,20.1376,73.2845
126,18.2498,2.39169,31.0209,27.4469,89.1992,1.01855,20.8783,72.7526
126.02,18.2498,2.41507,31.0207,27.4482,89.3157,1.01855,20.8789,73.2829
126.04,18.2471,2.42662,30.8374,28.0979,89.3158,0.977563,20.8789,73.2832
126.06,18.2471,2.40744,30.8373,28.0984,89.3158,0.977532,20.8789,74.8751
126.08,18.2461,2.39599,30.8373,28.0984,88.9079,1.03073,20.8789,78.0589
126.1,18.2461,2.39168,31.4329,27.6343,88.9075,1.03079,20.8789,75.9401
126.12,18.2471,2.37651,31.4333,27.634,87.9168,1.03079,20.8789,73.8167
126.14,18.2471,2.37413,31.3875,27.5412,87.9157,1.03079,20.8789,74.8755
126.16,18.2458,2.42768,31.3875,27.5411,86.3418,1.03079,20.8789,72.2232
126.18,18.2458,2.44286,30.4254,25.824,86.3406,1.03079,20.8789,69.568
126.2,18.2448,2.42718,30.4247,25.8227,85.4662,1.03079,20.8789,67.4435
126.22,18.2448,2.44827,30.4705,25.9619,85.4655,1.03079,20.8789,66.381
126.24,18.2451,2.31659,30.4705,25.962,85.757,1.03079,20.8789,66.9104
126.26,18.2451,2.30214,30.4705,25.6373,85.7572,1.03079,21.1668,69.0325
126.28,18.2445,2.34655,29.875,25.6369,85.7572,1.03079,21.1672,69.5656
126.3,18.2445,2.34704,29.8745,25.6369,86.7478,1.00111,21.1672,70.6269
126.32,18.2441,2.306,29.4622,27.4932,86.7489,1.00107,21.1672,69.5668
126.34,18.2441,2.2869,29.4619,27.4947,87.5068,1.02865,21.1672,67.9741
126.36,18.2451,2.33432,29.3244,25.3135,87.5073,1.02867,21.1672,66.381
126.38,18.2451,2.37801,29.3243,25.3118,86.9244,1.02867,21.1672,66.9104
126.4,18.2445,2.408,29.5075,25.4974,86.924,1.02867,21.1672,67.9717
126.42,18.2445,2.38543,29.5077,25.4976,85.5249,1.02867,21.1672,71.1567
