DEPT[M],CALIPER[,DEN(CDL),RES(16N),RES(64N),RES[OHM],SANG[DEG,SP[MM],GAM(NAT)
739.54,7.73282,2.33751,149.217,56.8935,180.44,2.6357,-66.7548,113.559
739.56,7.73336,2.35727,149.629,51.6918,180.44,2.6357,-66.7548,110.415
739.58,7.73336,2.35865,149.629,51.6918,181.603,2.6357,-66.7548,104.593
739.6,7.73176,2.39124,150.409,48.6265,182.774,2.47173,-66.7548,98.7356
739.62,7.73229,2.43409,150.409,47.5119,182.774,2.47173,-66.7548,95.1419
739.64,7.73122,2.51758,151.186,47.5119,183.995,2.55236,-66.7548,94.2462
739.66,7.73282,2.41153,151.876,47.0474,183.999,2.55261,-66.7548,92.4467
739.68,7.73282,2.41597,151.876,47.0474,185.632,2.55261,-66.7548,91.9975
739.7,7.73443,2.34726,152.426,46.583,186.916,2.55261,-85.9041,91.0991
739.72,7.73282,2.41664,153.297,45.9792,186.916,2.55261,-85.9041,92.8959
739.74,7.73336,2.42207,153.297,45.9792,188.491,2.55261,-85.9041,97.3879
739.76,7.73122,2.39115,154.581,45.7006,192.341,2.55261,-85.9041,98.7355
739.78,7.73122,2.37561,154.581,45.1912,192.341,2.55261,-85.9041,98.2877
739.8,7.73229,2.5606,155.039,45.1897,198.992,2.69276,-85.9041,99.1848
739.82,7.73336,2.36835,153.939,44.8646,198.992,2.69276,-85.9041,103.228
739.84,7.73389,2.43587,153.939,44.8646,206.436,2.66398,-85.9041,106.362
739.86,7.73122,2.33014,151.188,44.5859,215.326,2.66389,-85.9041,107.27
739.88,7.73122,2.30406,147.291,44.6324,215.326,2.66389,-76.8031,108.169
739.9,7.73229,2.36486,147.291,44.6324,224.632,2.66389,-76.8031,109.512
739.92,7.73336,2.27897,141.789,44.5859,236.095,2.66389,-76.8031,110.415
739.94,7.73229,2.41308,141.789,44.4466,236.095,2.66389,-76.8031,112.661
739.96,7.73229,2.30443,135.253,44.4466,249.879,2.66389,-76.8031,114.452
739.98,7.73389,2.30962,127.576,44.2608,249.921,2.66389,-76.8031,115.356
740,7.73389,2.32207,127.576,44.2608,265.439,2.66041,-76.8031,117.153
740.02,7.73283,2.23713,119.715,44.0756,279.572,2.62393,-76.8031,118.944
740.04,7.73389,2.3461,119.691,43.7035,279.615,2.62381,-76.8031,118.051
740.06,7.73389,2.27852,112.263,43.7035,290.466,2.62381,-76.8031,116.704
740.08,7.73283,2.30324,105.316,43.4257,299.481,2.62381,-87.9908,118.943
740.1,7.73229,2.26204,105.294,43.2391,299.508,2.62381,-88.025,117.602
740.12,7.73496,2.37715,97.4543,43.2391,307.267,2.62381,-88.025,116.255
740.14,7.73656,2.35942,88.1299,43.1001,307.267,2.62381,-88.025,112.224
740.16,7.73657,2.35936,88.1014,43.0997,311.293,2.62381,-88.025,107.72
740.18,7.7371,2.23939,81.6826,43.0068,310.709,2.68748,-88.025,106.372
740.2,7.73763,2.27699,81.6826,42.8675,310.709,2.68748,-88.025,103.677
740.22,7.73763,2.19106,78.9776,42.8675,305.576,2.64672,-88.025,105.024
740.24,7.73603,2.23075,80.3531,42.8675,305.576,2.64672,-88.025,102.329
740.26,7.73603,2.23075,80.3531,42.8675,296.883,2.64672,-88.025,96.9387
740.28,7.73763,2.29923,84.1925,42.5897,281.762,2.64672,-87.1833,96.9387
740.3,7.7387,2.23866,84.2043,42.3566,281.715,2.64672,-87.1808,93.7943
740.32,7.73657,2.38532,89.4768,42.3566,260.013,2.64672,-87.1808,91.099
740.34,7.73603,2.35126,95.0532,42.0788,233.725,2.64672,-87.1808,88.412
740.36,7.73603,2.35299,95.0702,41.8922,233.645,2.64672,-87.1808,84.3609
740.38,7.73817,2.23674,100.939,41.8922,213.635,2.63412,-87.1808,79.4197
740.4,7.74136,2.31155,107.155,41.8922,213.635,2.63412,-87.1808,74.0456
740.42,7.74298,2.29506,107.174,41.8922,203.017,2.62979,-87.1808,71.7832
740.44,7.74512,2.34016,113.364,41.7993,200.45,2.62979,-87.1808,68.6387
740.46,7.74512,2.3246,113.364,42.1234,200.45,2.62979,-87.1192,67.2952
740.48,7.74779,2.23079,118.957,42.1244,204.417,2.62979,-87.119,65.0451
740.5,7.75687,2.29191,124.963,42.2173,204.417,2.62979,-87.119,61.0022
740.52,7.75687,2.22285,124.963,42.5414,212.036,2.62979,-87.119,60.1065
740.54,7.75901,2.25844,131.703,42.5424,220.577,2.62979,-87.119,60.1038
740.56,7.75901,2.27629,138.121,43.0068,220.577,2.62979,-87.119,58.7562
740.58,7.75741,2.25651,138.121,43.0068,227.033,2.66035,-87.119,55.1735
740.6,7.75954,2.28562,141.331,43.6106,230.728,2.66044,-87.119,50.2213
740.62,7.75954,2.24587,141.331,44.7253,230.728,2.66761,-87.119,49.3229
740.64,7.75954,2.38729,139.594,45.9291,232.182,2.66761,-96.5618,48.4272
740.66,7.76008,2.39895,139.589,45.9328,232.186,2.66761,-96.5907,46.1784
740.68,7.74084,2.24795,139.589,45.9328,232.186,2.66761,-96.5907,45.7292
740.7,7.73657,2.27248,139.589,47.4654,234.111,2.66761,-96.5907,45.7292
740.72,7.73763,2.2389,138.03,47.4654,236.386,2.66761,-96.5907,48.4244
740.74,7.73763,2.28638,136.7,49.0445,236.386,2.66761,-96.5907,50.6705
740.76,7.73763,2.26188,136.7,49.0445,239.303,2.66761,-96.5907,53.3657
740.78,7.7371,2.37766,135.786,51.1281,243.026,2.66761,-96.5907,55.6049
740.8,7.73657,2.36961,135.783,53.5031,243.037,2.66401,-96.5907,55.6118
740.82,7.73603,2.17925,135.095,53.5031,247.996,2.67499,-96.5907,57.8578
740.84,7.73603,2.17925,134.913,56.7906,247.996,2.67499,-96.5907,56.9621
740.86,7.73657,2.23503,134.912,56.8006,253.13,2.67499,-96.5907,56.9594
740.88,7.73763,2.35175,134.912,60.7019,256.105,2.67499,-78.8827,58.307
740.9,7.73497,2.36346,134.912,65.471,256.105,2.67499,-78.8827,55.62
740.92,7.73389,2.2685,135.004,65.4856,255.055,2.67499,-78.8827,57.8578
740.94,7.73389,2.2685,134.958,71.2446,248.988,2.67499,-78.8827,57.4086
740.96,7.73602,2.31509,134.958,77.8658,248.988,2.67499,-78.8827,56.0651
740.98,7.73496,2.28985,134.775,77.886,239.653,2.62847,-78.8827,56.5102
741,7.7355,2.38602,134.683,84.8526,239.653,2.62847,-78.8827,57.8578
741.02,7.73603,2.39417,134.683,84.8526,231.22,2.63758,-78.8827,57.8578
741.04,7.73603,2.383,134.82,92.3765,226.761,2.63761,-78.8827,59.6546
741.06,7.73443,2.34401,134.82,99.2037,226.761,2.63761,-78.8827,57.4086
741.08,7.73443,2.34374,135.415,99.2037,226.47,2.63761,-91.3021,56.0651
741.1,7.73603,2.25143,136.012,105.241,226.469,2.63761,-91.3401,53.8149
741.12,7.7355,2.19663,136.012,111.418,228.919,2.63761,-91.3401,54.7133
741.14,7.7355,2.19405,136.195,111.418,231.595,2.63761,-91.3401,53.8177
741.16,7.73389,2.28329,135.691,117.317,231.603,2.63761,-91.3401,52.9165
741.18,7.73443,2.40833,135.691,117.317,233.528,2.6804,-91.3401,51.5689
741.2,7.73389,2.29545,134.133,122.983,234.286,2.6804,-91.3401,51.1197
741.22,7.73282,2.35234,134.133,126.048,234.286,2.65252,-91.3401,52.9165
741.24,7.73282,2.34631,132.849,126.048,234.578,2.65252,-91.3401,54.2641
741.26,7.7355,2.32167,131.84,126.931,234.578,2.65252,-68.8963,57.4086
741.28,7.73443,2.33561,131.84,127.069,235.683,2.65252,-68.8963,60.9913
741.3,7.73443,2.31042,131.657,127.07,237.67,2.65252,-68.8963,61.0022
741.32,7.7355,2.31043,131.703,126.605,237.67,2.65252,-68.8963,62.3498
741.34,7.7355,2.3073,131.703,126.605,240.636,2.65252,-68.8963,61.4542
741.36,7.73389,2.30462,132.207,126.002,242.92,2.65252,-68.8963,61.4514
741.38,7.73443,2.47709,132.207,125.305,242.92,2.66696,-68.8963,64.1467
741.4,7.73283,2.35414,132.801,125.305,243.676,2.62754,-68.8963,67.2815
741.42,7.73603,2.35746,133.72,124.655,243.679,2.62742,-68.8963,67.7403
741.44,7.73603,2.34719,133.72,124.655,242.745,2.62742,-68.8963,69.0879
741.46,7.73497,2.2733,134.451,124.053,240.303,2.62742,-93.4681,68.1923
741.48,7.73336,2.28643,134.454,123.633,240.295,2.62742,-93.5433,65.4943
741.5,7.73389,2.26081,135.325,123.633,237.612,2.62742,-93.5433,64.5959
741.52,7.73389,2.25095,136.102,123.54,234.413,2.62742,-93.5433,66.8351
741.54,7.73496,2.2355,136.104,123.587,234.403,2.62742,-93.5433,66.3927
741.56,7.73336,2.25515,138.076,123.587,231.953,2.70454,-93.5433,66.8419
741.58,7.73283,2.24115,140.132,123.494,231.953,2.70454,-93.5433,65.4984
741.6,7.73336,2.3262,140.139,123.494,231.078,2.69665,-93.5433,67.2911
741.62,7.73336,2.32283,141.698,123.354,232.653,2.69665,-93.5433,65.9435
741.64,7.73283,2.29402,141.698,123.03,232.653,2.69665,-93.5433,65.9435
741.66,7.73336,2.25575,142.523,123.029,236.503,2.69665,-69.1434,64.5959
741.68,7.73496,2.25632,142.89,122.565,236.503,2.69665,-69.1434,62.799
741.7,7.73282,2.25941,142.89,122.472,241.229,2.69665,-69.1434,59.2054
741.72,7.73282,2.25941,143.302,122.472,246.537,2.69665,-69.1434,56.9594
741.74,7.73443,2.20462,143.577,121.682,246.537,2.69665,-69.1434,57.4086
741.76,7.73389,2.28178,143.577,121.682,253.888,2.67821,-69.1434,56.9594
741.78,7.73389,2.27792,144.126,121.312,263.833,2.67821,-69.1434,58.7507
741.8,7.73443,2.20464,144.128,121.079,263.864,2.66469,-69.1434,57.8578
741.82,7.73443,2.20464,145.09,121.079,275.473,2.66469,-69.1434,55.6117
741.84,7.7307,2.24955,146.096,120.569,275.473,2.66469,-95.2958,56.5074
741.86,7.73443,2.36358,146.099,120.568,284.282,2.66469,-95.3758,59.2054
741.88,7.73336,2.25578,147.795,120.382,287.957,2.66469,-95.3758,59.2054
741.9,7.73283,2.23764,149.669,119.734,287.957,2.66469,-95.3758,62.7881
741.92,7.73282,2.20848,149.675,119.732,289.008,2.66469,-95.3758,66.3927
741.94,7.73443,2.23026,151.371,118.803,288.424,2.66469,-95.3758,64.1467
741.96,7.73336,2.29422,151.371,117.877,288.424,2.71275,-95.3758,61.0118
741.98,7.73443,2.29028,153.205,117.874,288.483,2.69869,-95.3758,59.6546
742,7.73176,2.25705,156.14,116.992,288.483,2.69869,-95.3758,60.553
742.02,7.73176,2.22854,156.14,116.992,288.483,2.69869,-95.3758,61.0009
742.04,7.73496,2.21325,158.707,115.413,288.133,2.69869,-71.6554,61.9006
742.06,7.73496,2.13251,158.707,113.833,288.133,2.69869,-71.6554,61.4514
742.08,7.7355,2.29751,160.49,113.833,287.26,2.69869,-71.6554,61.0036
742.1,7.73496,2.36295,161.917,111.697,285.391,2.69869,-71.6554,62.3498
742.12,7.73496,2.34469,161.917,109.375,285.391,2.69869,-71.6554,62.799
742.14,7.73656,2.26213,163.151,109.375,283.006,2.58176,-71.6554,64.5904
742.16,7.73603,2.30213,164.071,106.774,282.999,2.5814,-71.6554,66.3927
742.18,7.73603,2.21835,164.071,106.774,280.14,2.63122,-71.6554,66.3927
742.2,7.73496,2.25505,164.942,104.08,277.632,2.63122,-71.6554,64.5959
742.22,7.73496,2.24283,164.942,101.526,277.632,2.63122,-93.2756,63.6975
742.24,7.73657,2.25576,165.722,101.526,275.648,2.63122,-93.2756,62.3498
742.26,7.73817,2.27392,166.089,99.1108,275.648,2.63122,-93.2756,59.6546
742.28,7.73977,2.19932,166.089,97.1198,274.834,2.63122,-93.2756,59.2068
742.3,7.74031,2.25678,165.676,97.1137,275.356,2.63122,-93.2756,60.1038
742.32,7.74031,2.25678,164.209,94.7915,275.356,2.63122,-93.2756,58.7562
742.34,7.74137,2.32571,164.209,94.7915,277.159,2.66578,-93.2756,59.6519
742.36,7.74084,2.39842,161.504,92.1907,279.673,2.66589,-93.2756,64.1467
742.38,7.74031,2.21883,161.504,90.0543,279.673,2.70578,-93.2756,68.6387
742.4,7.74031,2.26235,158.304,90.0543,281.767,2.70578,-93.2756,71.7736
742.42,7.74031,2.24401,155.085,88.1036,281.774,2.70578,-67.9285,72.2324
742.44,7.73924,2.16421,155.085,88.1036,284.049,2.70578,-67.9285,71.334
742.46,7.73924,2.29815,153.074,86.3905,285.154,2.70578,-67.9285,73.1253
742.48,7.73817,2.27801,153.068,85.1777,285.157,2.70578,-67.9285,74.0292
742.5,7.73817,2.2747,152.38,85.1777,284.924,2.70578,-67.9285,75.826
742.52,7.74083,2.28623,153.431,84.159,281.667,2.70578,-67.9285,75.3782
742.54,7.73977,2.33978,153.435,83.3199,281.657,2.60532,-67.9285,76.7244
742.56,7.74031,2.25788,155.314,83.3199,274.656,2.67009,-67.9285,76.2752
742.58,7.73977,2.24476,158.011,82.6254,274.656,2.67009,-91.7819,74.9317
742.6,7.73977,2.24472,158.019,81.9731,265.381,2.67009,-91.8548,75.826
742.62,7.74191,2.388,160.679,81.9731,257.213,2.67009,-91.8548,75.3768
742.64,7.73978,2.15396,160.679,81.7416,257.213,2.67009,-91.8548,74.0333
742.66,7.73817,2.29683,163.659,81.7409,253.771,2.67009,-91.8548,76.2752
742.68,7.74191,2.3627,166.501,81.648,253.771,2.67009,-91.8548,77.1737
742.7,7.74191,2.3627,166.501,81.6015,255.755,2.67009,-91.8548,75.3768
742.72,7.74137,2.30085,169.436,81.6015,261.764,2.75239,-91.8548,75.826
742.74,7.73924,2.1696,172.416,81.5551,261.764,2.75239,-91.8548,76.7244
742.76,7.74137,2.24688,172.416,81.4157,270.456,2.70816,-91.8548,74.0292
742.78,7.74137,2.3065,175.707,81.4157,279.238,2.70816,-73.544,71.79
742.8,7.74137,2.30399,175.717,81.2764,279.265,2.70816,-73.488,69.5371
742.82,7.73977,2.34443,179.66,81.2764,287.316,2.70816,-73.488,67.7403
742.84,7.7403,2.29598,184.505,81.1838,287.316,2.70816,-73.488,68.1881
742.86,7.7387,2.27982,184.52,81.0906,295.075,2.70816,-73.488,66.3927
742.88,7.73977,2.41556,189.884,81.0906,303.359,2.70816,-73.488,63.6975
742.9,7.73977,2.401,196.603,81.1369,303.359,2.70816,-73.488,64.1453
742.92,7.73977,2.28557,196.623,80.9978,313.218,2.66893,-73.488,63.6975
742.94,7.7371,2.40163,203.546,80.9978,325.994,2.66893,-73.488,63.2483
742.96,7.7403,2.41408,203.546,80.9515,325.994,2.63781,-73.488,61.9048
742.98,7.7387,2.50058,209.919,80.9513,340.812,2.63772,-87.0984,62.3498
743,7.7387,2.5146,216.155,80.3475,340.812,2.63772,-87.0984,61.4514
743.02,7.7403,2.36844,216.155,79.5141,354.305,2.63772,-87.0984,60.1079
743.04,7.74137,2.39085,222.573,79.5116,366.014,2.63772,-87.0984,60.553
743.06,7.74512,2.36608,222.573,78.3969,366.014,2.63772,-87.0984,58.7562
743.08,7.74565,2.36979,228.881,78.3969,376.716,2.63772,-87.0984,57.4127
743.1,7.74565,2.33186,236.282,77.2358,387.074,2.63772,-87.0984,58.307
743.12,7.74565,2.34681,236.282,76.4463,387.074,2.80607,-87.0984,59.6546
743.14,7.74352,2.35412,244.418,76.4463,396.845,2.75553,-87.0984,57.8633
743.16,7.74565,2.333,252.42,75.4245,396.875,2.75537,-87.0984,58.7562
743.18,7.74565,2.34033,252.42,74.7279,404.226,2.75537,-76.9884,61.0022
743.2,7.74832,2.30048,257.005,74.7279,407.259,2.75537,-76.9884,62.799
743.22,7.74458,2.45699,258.701,73.9383,407.259,2.75537,-76.9884,62.3498
743.24,7.74565,2.44644,258.701,73.9383,405.917,2.75537,-76.9884,60.553
743.26,7.74565,2.41471,257.418,72.8701,405.917,2.75537,-76.9884,61.9006
743.28,7.74565,2.46869,254.127,70.9023,393.762,2.70005,-76.9884,61.005
743.3,7.74779,2.48438,254.117,70.8963,393.725,2.69988,-76.9884,61.0022
743.32,7.74458,2.45496,254.117,70.8963,393.725,2.69988,-76.9884,61.0022
743.34,7.74618,2.50156,249.683,69.1136,393.725,2.69988,-76.9884,58.763
743.36,7.74618,2.3944,249.669,69.1082,385.149,2.6958,-76.9884,60.1038
743.38,7.74618,2.3944,244.626,67.8542,376.282,2.6958,-76.9884,62.799
743.4,7.74672,2.46069,238.181,66.6966,376.282,2.6958,-78.5074,65.0382
743.42,7.74618,2.39628,238.162,66.6931,366.481,2.6958,-78.5121,72.6816
743.44,7.74672,2.41468,230.963,65.95,354.58,2.6958,-78.5121,78.0721
743.46,7.74619,2.46905,230.963,65.95,354.58,2.6958,-78.5121,80.7591
743.48,7.74618,2.46921,223.444,65.1605,339.937,2.6958,-78.5121,85.7086
743.5,7.74672,2.40732,215.421,64.8354,339.937,2.6958,-78.5121,87.9546
743.52,7.74725,2.41304,215.421,64.8354,323.943,2.7623,-78.5121,87.5068
743.54,7.74725,2.44624,207.214,64.696,307.501,2.66517,-78.5121,88.853
743.56,7.74672,2.53424,200.887,64.696,307.501,2.66517,-78.5121,92.4467
743.58,7.74672,2.55441,200.887,64.7423,292.205,2.66517,-78.5121,94.6859
743.6,7.74725,2.45824,195.706,65.3462,279.032,2.66517,-80.1182,97.8371
743.62,7.74939,2.48158,195.706,65.3462,279.032,2.66517,-80.1182,102.778
743.64,7.74886,2.46883,190.541,66.0871,268.854,2.66517,-80.1182,106.361
743.66,7.74886,2.45519,184.703,67.3898,268.823,2.66517,-80.1182,110.415
743.68,7.74886,2.42861,184.703,67.3898,260.247,2.66517,-80.1182,112.661
743.7,7.75099,2.45118,178.926,69.0153,252.254,2.75362,-80.1182,116.255
743.72,7.74993,2.56911,178.926,69.0153,252.254,2.75362,-80.1182,122.993
743.74,7.74886,2.44623,172.966,71.0588,245.371,2.76293,-80.1182,127.036
743.76,7.75046,2.52111,167.51,72.9166,242.512,2.76293,-80.1182,133.324
743.78,7.75046,2.53625,167.51,72.9166,242.512,2.76293,-73.385,134.668
743.8,7.75046,2.5858,163.154,74.7279,243.387,2.76293,-73.3644,135.57
743.82,7.75153,2.53202,160.266,74.7279,243.387,2.76293,-73.3644,135.57
743.84,7.75046,2.56563,160.266,76.2558,246.76,2.76293,-73.3644,134.227
743.86,7.75099,2.45588,156.919,77.468,251.496,2.76293,-73.3644,137.367
743.88,7.75099,2.41788,156.919,77.468,251.496,2.76293,-73.3644,142.309
743.9,7.75046,2.52312,151.891,78.4867,255.044,2.61016,-73.3644,149.026
743.92,7.74993,2.53554,143.188,78.4898,255.055,2.60969,-73.3644,150.843
743.94,7.74779,2.4067,143.188,78.8149,257.68,2.63824,-73.3644,157.132
743.96,7.74725,2.34977,134.069,78.9538,257.913,2.63824,-73.3644,159.819
743.98,7.74725,2.39593,134.041,78.9542,257.913,2.63824,-88.5397,162.523
744,7.74886,2.51608,128.218,78.722,256.98,2.63824,-88.5397,163.87
744.02,7.74779,2.53035,123.556,78.722,256.107,2.63824,-88.5397,164.766
744.04,7.74886,2.4301,123.542,78.2111,256.105,2.63824,-88.5397,161.175
744.06,7.74832,2.53872,119.782,77.6538,254.996,2.63824,-88.5397,162.074
744.08,7.74832,2.5171,119.782,77.6538,254.996,2.63824,-88.5397,162.969
744.1,7.74993,2.44939,116.527,77.2358,253.188,2.66097,-88.5397,162.972
744.12,7.74832,2.49466,114.281,77.2358,248.958,2.68961,-88.5397,164.769
744.14,7.74832,2.47105,114.281,77.1895,248.958,2.68961,-88.5397,162.978
744.16,7.74725,2.36558,112.676,77.1429,242.337,2.68961,-66.1783,162.074
744.18,7.74725,2.39686,112.676,77.1429,242.337,2.68961,-66.1783,161.175
744.2,7.74725,2.37317,111.851,77.5145,235.92,2.68961,-66.1783,162.074
744.22,7.74886,2.38942,111.071,78.304,228.511,2.68961,-66.1783,163.87
744.24,7.74725,2.47128,111.071,78.304,228.511,2.68961,-66.1783,166.117
744.26,7.74886,2.38289,111.025,79.1865,220.285,2.72524,-66.1783,163.421
744.28,7.74886,2.39056,111.894,79.1865,220.285,2.72524,-66.1783,158.495
744.3,7.74779,2.46235,111.896,80.2547,212.001,2.72622,-66.1783,154.886
744.32,7.74939,2.37704,114.281,80.6262,203.367,2.72622,-66.1783,147.699
744.34,7.74673,2.43583,114.281,80.6262,203.367,2.72622,-66.1783,148.147
744.36,7.74779,2.41348,116.986,80.812,196.133,2.72622,-89.3222,145.004
744.38,7.74779,2.41591,119.782,80.812,196.133,2.72622,-89.3222,143.656
744.4,7.74779,2.39723,119.782,80.6731,190.666,2.72622,-89.3222,138.282
744.42,7.74779,2.49661,122.533,80.394,186.274,2.72622,-89.3222,137.816
744.44,7.74672,2.4245,122.533,80.394,186.274,2.72622,-89.3222,134.223
744.46,7.74778,2.40406,124.819,79.6532,184.18,2.69818,-89.3222,133.327
744.48,7.74779,2.39379,126.751,79.6509,183.707,2.6981,-89.3222,134.223
744.5,7.74939,2.39939,126.751,78.304,183.707,2.68841,-89.3222,131.977
744.52,7.74992,2.40321,127.345,77.1465,183.358,2.68841,-89.3222,130.633
744.54,7.74939,2.40898,127.347,77.1429,183.357,2.68841,-89.3222,128.383
744.56,7.74779,2.37576,127.118,75.7961,183.357,2.68841,-72.4996,126.586
744.58,7.74779,2.40266,125.838,74.6848,183.822,2.68841,-72.4996,124.795
744.6,7.74672,2.45399,125.834,74.6814,183.824,2.68841,-72.4996,123.442
744.62,7.74886,2.36949,123.496,73.4739,184.699,2.68841,-72.4996,123.442
744.64,7.74939,2.43355,123.496,72.5941,184.699,2.68841,-72.4996,124.785
744.66,7.74939,2.43374,120.332,72.5915,186.099,2.6433,-72.4996,125.239
744.68,7.74939,2.40686,115.748,72.0806,187.849,2.67781,-72.4996,127.036
744.7,7.75046,2.3924,115.748,72.0806,187.849,2.67781,-72.4996,128.832
744.72,7.74993,2.37183,110.383,71.8484,190.299,2.67781,-72.4996,129.731
744.74,7.75099,2.34186,110.383,71.8948,190.299,2.67781,-89.7958,132.875
744.76,7.75153,2.57622,106.074,71.8948,193.566,2.67781,-89.7958,130.629
744.78,7.75153,2.55786,102.646,71.6633,196.823,2.67781,-89.7958,129.286
744.8,7.75206,2.43148,102.635,71.5232,196.833,2.67781,-89.7958,129.282
744.82,7.75206,2.46812,100.389,71.5232,199.05,2.67781,-89.7958,134.672
744.84,7.75366,2.49868,99.2459,71.338,199.05,2.67781,-89.7958,135.568
744.86,7.75527,2.53421,99.2424,71.3375,200.042,2.73164,-89.7958,138.715
744.88,7.75527,2.58271,99.7467,71.2446,200.1,2.73669,-89.7958,140.512
744.9,7.75474,2.63519,99.7467,71.1983,200.1,2.73669,-89.7958,139.616
744.92,7.75474,2.5698,101.306,71.1981,199.167,2.73669,-89.7958,140.961
744.94,7.75634,2.57363,103.094,71.4304,199.167,2.73669,-63.1309,140.063
744.96,7.75714,2.50467,103.094,71.4767,197.538,2.73669,-63.1309,143.197
744.98,7.75714,2.50549,104.928,71.4768,195.2,2.73669,-63.1309,146.351
745,7.75954,2.51005,104.928,71.291,195.2,2.73669,-63.1309,149.047
745.02,7.76114,2.55265,106.619,71.291,191.594,2.73669,-63.1309,151.286
745.04,7.75901,2.45369,107.633,70.5944,187.966,2.73669,-63.1309,154.886
745.06,7.75901,2.37808,107.633,70.0835,187.966,2.63672,-63.1309,153.988
745.08,7.76008,2.38348,107.358,70.0835,185.93,2.65676,-63.1309,154.884
745.1,7.76061,2.45594,107.357,69.6191,185.924,2.65682,-63.1309,157.582
745.12,7.75901,2.36271,105.661,69.2475,185.341,2.65682,-84.0716,163.421
745.14,7.76114,2.46995,102.69,69.2475,185.573,2.65682,-84.0716,161.63
745.16,7.76115,2.37437,102.681,68.876,185.574,2.65682,-84.0716,165.218
745.18,7.76115,2.36215,98.5547,68.876,185.282,2.65682,-84.0716,170.159
745.2,7.76168,2.34171,93.6031,68.458,185.282,2.65682,-84.0716,175.101
745.22,7.76222,2.36352,93.6031,68.1793,184.232,2.65682,-84.0716,180.491
745.24,7.76435,2.33265,88.7432,68.1793,181.665,2.75054,-84.0716,186.331
745.26,7.76435,2.33265,83.7917,67.7613,181.665,2.75054,-84.0716,186.331
745.28,7.76329,2.33506,83.7917,67.7613,178.234,2.74933,-84.0716,189.466
745.3,7.76382,2.27031,79.7112,67.1111,178.223,2.74932,-84.0716,193.967
745.32,7.76489,2.32399,79.7112,66.4144,174.49,2.74932,-64.3869,193.967
745.34,7.76489,2.35761,76.4202,66.4144,170.535,2.74932,-64.3869,201.581
745.36,7.76542,2.35771,74.2094,65.8107,170.523,2.74932,-64.3869,207.443
745.38,7.76542,2.35259,74.2094,65.4856,166.964,2.74932,-64.3869,209.69
745.4,7.76649,2.34428,72.4725,65.4856,163.823,2.74932,-64.3869,211.929
745.42,7.76596,2.46448,71.321,65.1605,163.814,2.74932,-64.3869,211.486
745.44,7.76596,2.31716,71.321,65.1605,160.78,2.6574,-64.3869,215.08
745.46,7.76809,2.25863,70.544,64.5585,157.756,2.6574,-64.3869,212.841
745.48,7.76542,2.43134,70.5416,64.0458,157.747,2.66566,-64.3869,209.69
745.5,7.76703,2.38065,70.6333,64.0458,154.83,2.66566,-64.3869,204.748
745.52,7.76809,2.28912,70.7704,63.4902,154.83,2.66566,-85.3048,206.987
745.54,7.7681,2.28884,70.7708,62.9312,152.963,2.66566,-85.3688,202.951
745.56,7.7681,2.38648,71.0459,62.9312,153.138,2.66566,-85.3688,205.197
745.58,7.7681,2.4854,71.0916,62.3755,153.138,2.66566,-85.3688,200.271
745.6,7.76596,2.47322,71.0918,61.8165,154.48,2.66566,-85.3688,196.213
745.62,7.76596,2.40672,70.9542,61.8165,156.288,2.66566,-85.3688,189.924
745.64,7.76809,2.40672,70.9542,61.4924,156.288,2.73507,-85.3688,185.894
745.66,7.7681,2.47387,70.3124,61.0734,157.455,2.71643,-85.3688,181.39
745.68,7.76916,2.46469,69.5788,61.0734,157.455,2.71643,-85.3688,182.288
745.7,7.7681,2.45501,69.5788,60.7483,157.863,2.71643,-61.1542,177.347
745.72,7.7681,2.49615,69.0286,60.7483,157.163,2.71643,-61.1542,173.753
